review_id,k,year,score,classification
CD012067,5,2011.0,0.0,Unstable
CD012067,6,2011.0,50.0,Fragile
CD012067,7,2011.0,75.0,Moderate
CD012067,8,2011.0,50.0,Fragile
CD012067,9,2011.0,50.0,Fragile
CD012067,10,2017.0,75.0,Moderate
CD012067,11,2017.0,37.5,Unstable
CD012067,12,2017.0,50.0,Fragile
CD012067,13,2017.0,75.0,Moderate
CD012067,14,2017.0,100.0,Robust
CD012067,15,2017.0,100.0,Robust
CD012067,16,2017.0,100.0,Robust
CD012067,17,2017.0,75.0,Moderate
CD012067,18,2017.0,100.0,Robust
CD012067,19,2017.0,75.0,Moderate
CD012067,20,2017.0,100.0,Robust
CD012067,21,2018.0,100.0,Robust
CD012067,22,2018.0,100.0,Robust
CD012067,23,2018.0,100.0,Robust
CD012067,24,2018.0,100.0,Robust
CD012067,25,2018.0,100.0,Robust
CD012067,26,2018.0,100.0,Robust
CD012067,27,2018.0,100.0,Robust
CD012067,28,2018.0,100.0,Robust
CD012067,29,2019.0,100.0,Robust
CD012067,30,2019.0,100.0,Robust
CD012067,31,2019.0,100.0,Robust
CD012067,32,2019.0,100.0,Robust
CD012067,33,2019.0,100.0,Robust
CD012067,34,2019.0,100.0,Robust
CD012067,35,2019.0,100.0,Robust
CD012067,36,2019.0,100.0,Robust
CD012067,37,2019.0,100.0,Robust
CD012067,38,2019.0,100.0,Robust
CD012079,3,2008.0,0.0,Unstable
CD012079,4,2009.0,0.0,Unstable
CD012079,5,2010.0,0.0,Unstable
CD012079,6,2010.0,0.0,Unstable
CD012079,7,2010.0,0.0,Unstable
CD012079,8,2010.0,0.0,Unstable
CD012079,9,2010.0,0.0,Unstable
CD012079,10,2010.0,0.0,Unstable
CD012079,11,2010.0,0.0,Unstable
CD012079,12,2010.0,0.0,Unstable
CD012079,13,2010.0,0.0,Unstable
CD012079,14,2011.0,0.0,Unstable
CD012079,15,2011.0,87.5,Moderate
CD012079,16,2011.0,100.0,Robust
CD012079,17,2011.0,100.0,Robust
CD012079,18,2012.0,100.0,Robust
CD012079,19,2012.0,0.0,Unstable
CD012079,20,2012.0,37.5,Unstable
CD012079,21,2012.0,87.5,Moderate
CD012079,22,2013.0,0.0,Unstable
CD012079,23,2013.0,0.0,Unstable
CD012079,24,2013.0,0.0,Unstable
CD012079,25,2013.0,0.0,Unstable
CD012079,26,2013.0,0.0,Unstable
CD012079,27,2013.0,0.0,Unstable
CD012079,28,2013.0,0.0,Unstable
CD012079,29,2014.0,37.5,Unstable
CD012079,30,2014.0,75.0,Moderate
CD012079,31,2014.0,0.0,Unstable
CD012079,32,2014.0,0.0,Unstable
CD012079,33,2014.0,0.0,Unstable
CD012079,34,2014.0,25.0,Unstable
CD012079,35,2014.0,75.0,Moderate
CD012079,36,2014.0,75.0,Moderate
CD012079,37,2014.0,75.0,Moderate
CD012079,38,2016.0,75.0,Moderate
CD012079,39,2017.0,75.0,Moderate
CD012079,40,2017.0,75.0,Moderate
CD012079,41,2017.0,75.0,Moderate
CD012079,42,2019.0,75.0,Moderate
CD012079,43,2019.0,100.0,Robust
CD012079,44,2019.0,100.0,Robust
CD012079,45,2019.0,87.5,Moderate
CD012079,46,2020.0,75.0,Moderate
CD012079,47,2020.0,75.0,Moderate
CD012079,48,2020.0,75.0,Moderate
CD012079,49,2020.0,75.0,Moderate
CD012079,50,2020.0,75.0,Moderate
CD012079,51,0,75.0,Moderate
CD012079,52,0,75.0,Moderate
CD012170,3,2017.0,25.0,Unstable
CD012170,4,2019.0,25.0,Unstable
CD012170,5,2019.0,25.0,Unstable
CD012170,6,2019.0,25.0,Unstable
CD012170,7,2020.0,25.0,Unstable
CD012170,8,2023.0,25.0,Unstable
CD012178,3,2012.0,0.0,Unstable
CD012178,4,2013.0,0.0,Unstable
CD012178,5,2013.0,0.0,Unstable
CD012186,3,1989.0,50.0,Fragile
CD012186,4,1991.0,100.0,Robust
CD012186,5,1993.0,100.0,Robust
CD012186,6,1993.0,100.0,Robust
CD012186,7,1993.0,100.0,Robust
CD012186,8,1995.0,100.0,Robust
CD012186,9,1996.0,100.0,Robust
CD012186,10,1997.0,100.0,Robust
CD012186,11,1997.0,100.0,Robust
CD012186,12,1998.0,100.0,Robust
CD012186,13,1998.0,100.0,Robust
CD012186,14,1999.0,100.0,Robust
CD012186,15,2000.0,100.0,Robust
CD012186,16,2001.0,100.0,Robust
CD012186,17,2001.0,100.0,Robust
CD012186,18,2001.0,100.0,Robust
CD012186,19,2002.0,100.0,Robust
CD012186,20,2002.0,100.0,Robust
CD012186,21,2002.0,100.0,Robust
CD012186,22,2002.0,100.0,Robust
CD012186,23,2002.0,100.0,Robust
CD012186,24,2003.0,100.0,Robust
CD012186,25,2003.0,100.0,Robust
CD012186,26,2004.0,100.0,Robust
CD012186,27,2004.0,100.0,Robust
CD012186,28,2004.0,100.0,Robust
CD012186,29,2005.0,100.0,Robust
CD012186,30,2006.0,100.0,Robust
CD012186,31,2006.0,100.0,Robust
CD012186,32,2006.0,100.0,Robust
CD012186,33,2006.0,100.0,Robust
CD012186,34,2007.0,100.0,Robust
CD012186,35,2007.0,100.0,Robust
CD012186,36,2007.0,100.0,Robust
CD012186,37,2008.0,100.0,Robust
CD012186,38,2008.0,100.0,Robust
CD012186,39,2008.0,100.0,Robust
CD012186,40,2008.0,100.0,Robust
CD012186,41,2008.0,100.0,Robust
CD012186,42,2009.0,100.0,Robust
CD012186,43,2009.0,100.0,Robust
CD012186,44,2009.0,100.0,Robust
CD012186,45,2009.0,100.0,Robust
CD012186,46,2009.0,100.0,Robust
CD012186,47,2010.0,100.0,Robust
CD012186,48,2010.0,100.0,Robust
CD012186,49,2010.0,100.0,Robust
CD012186,50,2010.0,100.0,Robust
CD012186,51,2011.0,100.0,Robust
CD012186,52,2011.0,100.0,Robust
CD012186,53,2011.0,100.0,Robust
CD012186,54,2011.0,100.0,Robust
CD012186,55,2012.0,100.0,Robust
CD012186,56,2012.0,100.0,Robust
CD012186,57,2012.0,100.0,Robust
CD012186,58,2012.0,100.0,Robust
CD012186,59,2012.0,100.0,Robust
CD012186,60,2012.0,100.0,Robust
CD012186,61,2012.0,100.0,Robust
CD012186,62,2012.0,100.0,Robust
CD012186,63,2012.0,100.0,Robust
CD012186,64,2012.0,100.0,Robust
CD012186,65,2013.0,100.0,Robust
CD012186,66,2013.0,100.0,Robust
CD012186,67,2013.0,100.0,Robust
CD012186,68,2013.0,100.0,Robust
CD012186,69,2014.0,100.0,Robust
CD012186,70,2014.0,100.0,Robust
CD012186,71,2014.0,100.0,Robust
CD012186,72,2014.0,100.0,Robust
CD012186,73,2014.0,100.0,Robust
CD012186,74,2014.0,100.0,Robust
CD012186,75,2014.0,100.0,Robust
CD012186,76,2014.0,100.0,Robust
CD012186,77,2014.0,100.0,Robust
CD012186,78,2014.0,100.0,Robust
CD012186,79,2015.0,100.0,Robust
CD012186,80,2015.0,100.0,Robust
CD012186,81,2016.0,100.0,Robust
CD012186,82,2016.0,100.0,Robust
CD012186,83,2017.0,100.0,Robust
CD012186,84,2017.0,100.0,Robust
CD012186,85,2017.0,100.0,Robust
CD012186,86,2017.0,100.0,Robust
CD012186,87,2017.0,100.0,Robust
CD012186,88,2017.0,100.0,Robust
CD012186,89,2017.0,100.0,Robust
CD012186,90,2017.0,100.0,Robust
CD012186,91,2018.0,100.0,Robust
CD012186,92,2018.0,100.0,Robust
CD012186,93,2018.0,100.0,Robust
CD012186,94,2019.0,100.0,Robust
CD012186,95,2019.0,100.0,Robust
CD012186,96,2019.0,100.0,Robust
CD012186,97,2020.0,100.0,Robust
CD012186,98,2020.0,100.0,Robust
CD012186,99,2020.0,100.0,Robust
CD012186,100,2020.0,100.0,Robust
CD012186,101,2020.0,100.0,Robust
CD012186,102,2020.0,100.0,Robust
CD012186,103,2021.0,100.0,Robust
CD012186,104,2021.0,100.0,Robust
CD012186,105,2022.0,100.0,Robust
CD012268,3,2004.0,0.0,Unstable
CD012268,4,2004.0,0.0,Unstable
CD012268,5,2005.0,0.0,Unstable
CD012268,6,2007.0,0.0,Unstable
CD012268,7,2007.0,0.0,Unstable
CD012268,8,2007.0,0.0,Unstable
CD012268,9,2009.0,0.0,Unstable
CD012268,10,2009.0,0.0,Unstable
CD012268,11,2009.0,0.0,Unstable
CD012268,12,2009.0,0.0,Unstable
CD012268,13,2010.0,0.0,Unstable
CD012268,14,2010.0,0.0,Unstable
CD012268,15,2015.0,0.0,Unstable
CD012268,16,2015.0,50.0,Fragile
CD012268,17,2017.0,25.0,Unstable
CD012268,18,2018.0,25.0,Unstable
CD012268,19,2020.0,25.0,Unstable
CD012268,20,2020.0,25.0,Unstable
CD012268,21,2020.0,25.0,Unstable
CD012445,3,2015.0,0.0,Unstable
CD012445,4,2021.0,0.0,Unstable
CD012445,5,0,0.0,Unstable
CD012503,3,2015.0,50.0,Fragile
CD012503,4,2017.0,50.0,Fragile
CD012503,5,2018.0,100.0,Robust
CD012503,6,2019.0,100.0,Robust
CD012503,7,2019.0,100.0,Robust
CD012503,8,2020.0,100.0,Robust
CD012503,9,2020.0,100.0,Robust
CD012503,10,2021.0,100.0,Robust
CD012503,11,2022.0,100.0,Robust
CD012503,12,2022.0,50.0,Fragile
CD012503,13,2022.0,75.0,Moderate
CD012503,14,2023.0,100.0,Robust
CD012503,15,2023.0,100.0,Robust
CD012503,16,2024.0,100.0,Robust
CD012503,17,2025.0,100.0,Robust
CD012570,3,2005.0,0.0,Unstable
CD012570,4,2007.0,0.0,Unstable
CD012570,5,2007.0,0.0,Unstable
CD012570,6,2009.0,0.0,Unstable
CD012570,7,2010.0,0.0,Unstable
CD012570,8,2010.0,0.0,Unstable
CD012570,9,2011.0,0.0,Unstable
CD012570,10,2013.0,0.0,Unstable
CD012586,3,2000.0,0.0,Unstable
CD012586,4,2000.0,0.0,Unstable
CD012586,5,2000.0,50.0,Fragile
CD012586,6,2001.0,0.0,Unstable
CD012586,7,2003.0,0.0,Unstable
CD012586,8,2003.0,0.0,Unstable
CD012586,9,2004.0,0.0,Unstable
CD012586,10,2005.0,50.0,Fragile
CD012586,11,2005.0,50.0,Fragile
CD012586,12,2005.0,0.0,Unstable
CD012586,13,2005.0,0.0,Unstable
CD012586,14,2005.0,0.0,Unstable
CD012586,15,2006.0,0.0,Unstable
CD012586,16,2006.0,0.0,Unstable
CD012586,17,2007.0,0.0,Unstable
CD012586,18,2008.0,0.0,Unstable
CD012586,19,2009.0,0.0,Unstable
CD012586,20,2009.0,0.0,Unstable
CD012586,21,2009.0,0.0,Unstable
CD012586,22,2010.0,0.0,Unstable
CD012586,23,2010.0,0.0,Unstable
CD012586,24,2010.0,0.0,Unstable
CD012586,25,2011.0,0.0,Unstable
CD012586,26,2011.0,0.0,Unstable
CD012586,27,2012.0,0.0,Unstable
CD012586,28,2012.0,0.0,Unstable
CD012586,29,2012.0,0.0,Unstable
CD012586,30,2012.0,0.0,Unstable
CD012586,31,2012.0,0.0,Unstable
CD012586,32,2012.0,0.0,Unstable
CD012586,33,2012.0,0.0,Unstable
CD012586,34,2014.0,0.0,Unstable
CD012586,35,2014.0,0.0,Unstable
CD012586,36,2014.0,0.0,Unstable
CD012586,37,2016.0,0.0,Unstable
CD012586,38,2017.0,0.0,Unstable
CD012586,39,2018.0,0.0,Unstable
CD012586,40,2020.0,0.0,Unstable
CD012586,41,2020.0,0.0,Unstable
CD012586,42,2020.0,0.0,Unstable
CD012623,3,2011.0,0.0,Unstable
CD012623,4,2011.0,0.0,Unstable
CD012623,5,2012.0,0.0,Unstable
CD012623,6,2012.0,0.0,Unstable
CD012623,7,2016.0,0.0,Unstable
CD012623,8,2016.0,0.0,Unstable
CD012623,9,2020.0,25.0,Unstable
CD012635,3,2015.0,0.0,Unstable
CD012635,4,2015.0,0.0,Unstable
CD012635,5,2018.0,0.0,Unstable
CD012635,6,2023.0,0.0,Unstable
CD012693,3,2004.0,37.5,Unstable
CD012693,4,2005.0,12.5,Unstable
CD012693,5,2010.0,50.0,Fragile
CD012693,6,0,37.5,Unstable
CD012693,7,0,100.0,Robust
CD012693,8,0,100.0,Robust
CD012712,3,2017.0,50.0,Fragile
CD012712,4,2017.0,100.0,Robust
CD012712,5,2017.0,100.0,Robust
CD012712,6,2019.0,100.0,Robust
CD012712,7,2019.0,100.0,Robust
CD012712,8,2019.0,100.0,Robust
CD012712,9,2019.0,100.0,Robust
CD012712,10,2019.0,100.0,Robust
CD012712,11,2019.0,100.0,Robust
CD012712,12,2019.0,100.0,Robust
CD012712,13,2019.0,100.0,Robust
CD012712,14,2019.0,100.0,Robust
CD012712,15,2020.0,100.0,Robust
CD012712,16,2021.0,100.0,Robust
CD012712,17,2021.0,100.0,Robust
CD012712,18,2021.0,100.0,Robust
CD012712,19,2021.0,100.0,Robust
CD012712,20,2021.0,100.0,Robust
CD012718,3,2018.0,62.5,Fragile
CD012718,4,2018.0,87.5,Moderate
CD012718,5,2018.0,100.0,Robust
CD012850,3,2006.0,0.0,Unstable
CD012850,4,2006.0,0.0,Unstable
CD012850,5,2006.0,0.0,Unstable
CD012891,3,0,0.0,Unstable
CD012891,4,0,25.0,Unstable
CD012891,5,0,50.0,Fragile
CD012891,6,0,100.0,Robust
CD012891,7,0,75.0,Moderate
CD012891,8,0,62.5,Fragile
CD012891,9,0,75.0,Moderate
CD012891,10,0,100.0,Robust
CD012891,11,0,100.0,Robust
CD012891,12,0,100.0,Robust
CD012891,13,0,100.0,Robust
CD012905,3,2002.0,0.0,Unstable
CD012905,4,2002.0,0.0,Unstable
CD012905,5,2004.0,0.0,Unstable
CD012905,6,2005.0,12.5,Unstable
CD012905,7,2007.0,62.5,Fragile
CD012905,8,2007.0,100.0,Robust
CD012905,9,2010.0,100.0,Robust
CD012905,10,2010.0,62.5,Fragile
CD012905,11,2011.0,100.0,Robust
CD012905,12,2011.0,100.0,Robust
CD012925,3,2019.0,0.0,Unstable
CD012925,4,2019.0,0.0,Unstable
CD012925,5,2019.0,0.0,Unstable
CD012925,6,2019.0,0.0,Unstable
CD012942,3,2000.0,0.0,Unstable
CD012942,4,2000.0,0.0,Unstable
CD012942,5,2000.0,0.0,Unstable
CD012942,6,2001.0,0.0,Unstable
CD012942,7,2001.0,0.0,Unstable
CD012942,8,2001.0,0.0,Unstable
CD012942,9,2001.0,0.0,Unstable
CD012942,10,2003.0,0.0,Unstable
CD012942,11,2003.0,0.0,Unstable
CD012942,12,2004.0,0.0,Unstable
CD012942,13,2004.0,0.0,Unstable
CD012942,14,2004.0,0.0,Unstable
CD012942,15,2006.0,0.0,Unstable
CD012942,16,2006.0,0.0,Unstable
CD012942,17,2006.0,0.0,Unstable
CD012942,18,2006.0,0.0,Unstable
CD012942,19,2006.0,0.0,Unstable
CD012942,20,2007.0,0.0,Unstable
CD012942,21,2008.0,0.0,Unstable
CD012942,22,2008.0,0.0,Unstable
CD012942,23,2008.0,0.0,Unstable
CD012942,24,2008.0,0.0,Unstable
CD012942,25,2008.0,0.0,Unstable
CD012942,26,2008.0,0.0,Unstable
CD012942,27,2009.0,0.0,Unstable
CD012942,28,2009.0,0.0,Unstable
CD012942,29,2009.0,0.0,Unstable
CD012942,30,2011.0,0.0,Unstable
CD012942,31,2014.0,0.0,Unstable
CD012942,32,2014.0,0.0,Unstable
CD012942,33,2014.0,0.0,Unstable
CD012942,34,2014.0,0.0,Unstable
CD012942,35,2015.0,0.0,Unstable
CD012942,36,2017.0,0.0,Unstable
CD012993,3,2021.0,0.0,Unstable
CD012993,4,2021.0,0.0,Unstable
CD012993,5,2021.0,0.0,Unstable
CD012993,6,2021.0,0.0,Unstable
CD012993,7,2021.0,0.0,Unstable
CD012993,8,2021.0,12.5,Unstable
CD012993,9,2021.0,50.0,Fragile
CD012993,10,2021.0,0.0,Unstable
CD012993,11,2021.0,0.0,Unstable
CD012993,12,2021.0,0.0,Unstable
CD012993,13,2021.0,0.0,Unstable
CD013042,3,2002.0,0.0,Unstable
CD013042,4,2003.0,0.0,Unstable
CD013042,5,2003.0,0.0,Unstable
CD013042,6,2004.0,0.0,Unstable
CD013042,7,2004.0,0.0,Unstable
CD013042,8,2006.0,0.0,Unstable
CD013042,9,2006.0,0.0,Unstable
CD013042,10,2006.0,0.0,Unstable
CD013042,11,2015.0,0.0,Unstable
CD013042,12,2015.0,0.0,Unstable
CD013042,13,2020.0,0.0,Unstable
CD013051,3,0,75.0,Moderate
CD013051,4,1995.0,25.0,Unstable
CD013051,5,1995.0,50.0,Fragile
CD013051,6,2012.0,87.5,Moderate
CD013051,7,2016.0,100.0,Robust
CD013052,3,0,0.0,Unstable
CD013052,4,0,0.0,Unstable
CD013052,5,2018.0,0.0,Unstable
CD013054,3,0,100.0,Robust
CD013054,4,0,100.0,Robust
CD013054,5,0,100.0,Robust
CD013054,6,0,100.0,Robust
CD013054,7,0,100.0,Robust
CD013054,8,0,100.0,Robust
CD013059,3,2014.0,0.0,Unstable
CD013059,4,2015.0,0.0,Unstable
CD013059,5,2018.0,50.0,Fragile
CD013071,3,2002.0,0.0,Unstable
CD013071,4,2006.0,0.0,Unstable
CD013071,5,2007.0,0.0,Unstable
CD013071,6,2009.0,0.0,Unstable
CD013071,7,2009.0,0.0,Unstable
CD013071,8,2010.0,0.0,Unstable
CD013071,9,2010.0,0.0,Unstable
CD013071,10,2012.0,0.0,Unstable
CD013071,11,2012.0,0.0,Unstable
CD013071,12,2013.0,0.0,Unstable
CD013071,13,2015.0,0.0,Unstable
CD013071,14,2016.0,0.0,Unstable
CD013071,15,2016.0,0.0,Unstable
CD013071,16,2017.0,0.0,Unstable
CD013105,3,2018.0,0.0,Unstable
CD013105,4,2020.0,0.0,Unstable
CD013105,5,2020.0,0.0,Unstable
CD013197,3,2014.0,0.0,Unstable
CD013197,4,2014.0,0.0,Unstable
CD013197,5,2015.0,0.0,Unstable
CD013197,6,2015.0,0.0,Unstable
CD013197,7,2016.0,0.0,Unstable
CD013197,8,2016.0,0.0,Unstable
CD013197,9,2017.0,0.0,Unstable
CD013197,10,2017.0,0.0,Unstable
CD013197,11,2017.0,0.0,Unstable
CD013197,12,2017.0,0.0,Unstable
CD013197,13,2017.0,0.0,Unstable
CD013197,14,2017.0,0.0,Unstable
CD013197,15,2018.0,0.0,Unstable
CD013197,16,2018.0,0.0,Unstable
CD013197,17,2018.0,0.0,Unstable
CD013197,18,2018.0,0.0,Unstable
CD013197,19,2019.0,0.0,Unstable
CD013197,20,2019.0,0.0,Unstable
CD013197,21,2019.0,0.0,Unstable
CD013197,22,2019.0,0.0,Unstable
CD013197,23,2019.0,0.0,Unstable
CD013197,24,2019.0,0.0,Unstable
CD013197,25,2019.0,0.0,Unstable
CD013197,26,2019.0,0.0,Unstable
CD013197,27,2019.0,0.0,Unstable
CD013197,28,2019.0,0.0,Unstable
CD013197,29,2019.0,0.0,Unstable
CD013197,30,2019.0,0.0,Unstable
CD013197,31,2019.0,0.0,Unstable
CD013197,32,2019.0,0.0,Unstable
CD013197,33,2020.0,0.0,Unstable
CD013197,34,2020.0,0.0,Unstable
CD013197,35,2020.0,0.0,Unstable
CD013197,36,2020.0,0.0,Unstable
CD013197,37,2020.0,0.0,Unstable
CD013197,38,2020.0,0.0,Unstable
CD013197,39,2020.0,0.0,Unstable
CD013197,40,2020.0,0.0,Unstable
CD013197,41,2021.0,0.0,Unstable
CD013197,42,2021.0,0.0,Unstable
CD013197,43,2021.0,0.0,Unstable
CD013197,44,2021.0,0.0,Unstable
CD013197,45,2021.0,0.0,Unstable
CD013197,46,2021.0,0.0,Unstable
CD013197,47,2021.0,0.0,Unstable
CD013197,48,2021.0,0.0,Unstable
CD013197,49,2021.0,0.0,Unstable
CD013197,50,2021.0,0.0,Unstable
CD013197,51,2021.0,0.0,Unstable
CD013197,52,2021.0,0.0,Unstable
CD013197,53,2022.0,0.0,Unstable
CD013197,54,2022.0,0.0,Unstable
CD013197,55,2022.0,0.0,Unstable
CD013197,56,2022.0,0.0,Unstable
CD013197,57,2022.0,0.0,Unstable
CD013197,58,2022.0,0.0,Unstable
CD013197,59,2022.0,0.0,Unstable
CD013197,60,2022.0,0.0,Unstable
CD013197,61,2022.0,0.0,Unstable
CD013197,62,2022.0,0.0,Unstable
CD013197,63,2022.0,0.0,Unstable
CD013197,64,2022.0,0.0,Unstable
CD013232,3,1987.0,0.0,Unstable
CD013232,4,1987.0,0.0,Unstable
CD013232,5,1987.0,0.0,Unstable
CD013232,6,1987.0,0.0,Unstable
CD013232,7,1992.0,0.0,Unstable
CD013232,8,1992.0,0.0,Unstable
CD013232,9,1992.0,0.0,Unstable
CD013232,10,1992.0,0.0,Unstable
CD013232,11,1993.0,0.0,Unstable
CD013232,12,1993.0,0.0,Unstable
CD013232,13,1993.0,0.0,Unstable
CD013232,14,1993.0,0.0,Unstable
CD013232,15,1993.0,0.0,Unstable
CD013232,16,1995.0,0.0,Unstable
CD013232,17,2005.0,0.0,Unstable
CD013232,18,2005.0,0.0,Unstable
CD013232,19,2007.0,0.0,Unstable
CD013232,20,2007.0,0.0,Unstable
CD013232,21,2007.0,0.0,Unstable
CD013232,22,2007.0,0.0,Unstable
CD013232,23,2007.0,0.0,Unstable
CD013232,24,2007.0,0.0,Unstable
CD013232,25,2007.0,0.0,Unstable
CD013232,26,2007.0,0.0,Unstable
CD013232,27,2012.0,0.0,Unstable
CD013232,28,2012.0,0.0,Unstable
CD013232,29,2012.0,0.0,Unstable
CD013232,30,2012.0,0.0,Unstable
CD013232,31,2012.0,0.0,Unstable
CD013232,32,2012.0,0.0,Unstable
CD013232,33,2012.0,0.0,Unstable
CD013232,34,2013.0,0.0,Unstable
CD013232,35,2013.0,0.0,Unstable
CD013232,36,2013.0,0.0,Unstable
CD013232,37,2013.0,0.0,Unstable
CD013232,38,2013.0,0.0,Unstable
CD013232,39,2013.0,0.0,Unstable
CD013232,40,2013.0,0.0,Unstable
CD013232,41,2013.0,0.0,Unstable
CD013232,42,2013.0,0.0,Unstable
CD013232,43,2013.0,0.0,Unstable
CD013232,44,2013.0,0.0,Unstable
CD013232,45,2013.0,0.0,Unstable
CD013232,46,2013.0,0.0,Unstable
CD013232,47,2013.0,0.0,Unstable
CD013232,48,2013.0,0.0,Unstable
CD013232,49,2013.0,0.0,Unstable
CD013232,50,2013.0,0.0,Unstable
CD013232,51,2013.0,0.0,Unstable
CD013232,52,2013.0,0.0,Unstable
CD013232,53,2014.0,0.0,Unstable
CD013232,54,2014.0,0.0,Unstable
CD013232,55,2014.0,0.0,Unstable
CD013232,56,2014.0,0.0,Unstable
CD013232,57,2015.0,0.0,Unstable
CD013232,58,2015.0,0.0,Unstable
CD013232,59,2015.0,0.0,Unstable
CD013232,60,2016.0,0.0,Unstable
CD013232,61,2016.0,0.0,Unstable
CD013232,62,2016.0,0.0,Unstable
CD013232,63,2016.0,0.0,Unstable
CD013232,64,2016.0,0.0,Unstable
CD013232,65,2016.0,0.0,Unstable
CD013232,66,2016.0,0.0,Unstable
CD013232,67,2016.0,0.0,Unstable
CD013232,68,2016.0,0.0,Unstable
CD013232,69,2016.0,0.0,Unstable
CD013232,70,2018.0,0.0,Unstable
CD013232,71,2018.0,0.0,Unstable
CD013232,72,2018.0,0.0,Unstable
CD013232,73,2018.0,0.0,Unstable
CD013232,74,2018.0,0.0,Unstable
CD013232,75,2018.0,0.0,Unstable
CD013232,76,2018.0,0.0,Unstable
CD013232,77,2018.0,0.0,Unstable
CD013232,78,2018.0,0.0,Unstable
CD013232,79,2018.0,0.0,Unstable
CD013232,80,2018.0,0.0,Unstable
CD013232,81,2018.0,0.0,Unstable
CD013232,82,2018.0,0.0,Unstable
CD013232,83,2018.0,0.0,Unstable
CD013232,84,2018.0,0.0,Unstable
CD013232,85,2019.0,0.0,Unstable
CD013232,86,2019.0,0.0,Unstable
CD013232,87,2020.0,0.0,Unstable
CD013232,88,2020.0,0.0,Unstable
CD013232,89,2020.0,0.0,Unstable
CD013232,90,2020.0,0.0,Unstable
CD013232,91,2020.0,0.0,Unstable
CD013232,92,2020.0,0.0,Unstable
CD013232,93,2020.0,0.0,Unstable
CD013232,94,2020.0,0.0,Unstable
CD013232,95,2020.0,0.0,Unstable
CD013232,96,2020.0,0.0,Unstable
CD013232,97,2021.0,0.0,Unstable
CD013232,98,2021.0,0.0,Unstable
CD013232,99,2021.0,0.0,Unstable
CD013232,100,2021.0,0.0,Unstable
CD013232,101,2021.0,0.0,Unstable
CD013232,102,2021.0,0.0,Unstable
CD013232,103,0,0.0,Unstable
CD013232,104,0,0.0,Unstable
CD013232,105,0,0.0,Unstable
CD013232,106,0,0.0,Unstable
CD013232,107,0,0.0,Unstable
CD013232,108,0,0.0,Unstable
CD013232,109,0,0.0,Unstable
CD013232,110,0,0.0,Unstable
CD013232,111,0,0.0,Unstable
CD013232,112,0,0.0,Unstable
CD013232,113,0,0.0,Unstable
CD013232,114,0,0.0,Unstable
CD013232,115,0,0.0,Unstable
CD013232,116,0,0.0,Unstable
CD013232,117,0,0.0,Unstable
CD013232,118,0,0.0,Unstable
CD013232,119,0,0.0,Unstable
CD013232,120,0,0.0,Unstable
CD013232,121,0,0.0,Unstable
CD013255,3,1996.0,100.0,Robust
CD013255,4,1997.0,100.0,Robust
CD013255,5,1998.0,100.0,Robust
CD013255,6,1998.0,100.0,Robust
CD013255,7,1998.0,100.0,Robust
CD013255,8,2007.0,100.0,Robust
CD013255,9,2011.0,100.0,Robust
CD013278,3,2010.0,0.0,Unstable
CD013278,4,2012.0,0.0,Unstable
CD013278,5,2014.0,0.0,Unstable
CD013278,6,2021.0,0.0,Unstable
CD013278,7,2021.0,0.0,Unstable
CD013278,8,2021.0,0.0,Unstable
CD013278,9,2021.0,0.0,Unstable
CD013278,10,2023.0,0.0,Unstable
CD013278,11,2024.0,0.0,Unstable
CD013278,12,2024.0,0.0,Unstable
CD013295,3,0,0.0,Unstable
CD013295,4,0,0.0,Unstable
CD013295,5,0,0.0,Unstable
CD013295,6,1995.0,0.0,Unstable
CD013295,7,1996.0,100.0,Robust
CD013295,8,1997.0,100.0,Robust
CD013295,9,1999.0,100.0,Robust
CD013295,10,2000.0,100.0,Robust
CD013295,11,2000.0,100.0,Robust
CD013295,12,2000.0,100.0,Robust
CD013295,13,2001.0,100.0,Robust
CD013295,14,2001.0,100.0,Robust
CD013295,15,2001.0,87.5,Moderate
CD013295,16,2001.0,100.0,Robust
CD013295,17,2001.0,37.5,Unstable
CD013295,18,2002.0,62.5,Fragile
CD013295,19,2003.0,100.0,Robust
CD013295,20,2003.0,100.0,Robust
CD013295,21,2003.0,100.0,Robust
CD013295,22,2004.0,100.0,Robust
CD013295,23,2005.0,100.0,Robust
CD013295,24,2005.0,100.0,Robust
CD013295,25,2005.0,100.0,Robust
CD013295,26,2005.0,100.0,Robust
CD013295,27,2005.0,100.0,Robust
CD013295,28,2006.0,100.0,Robust
CD013295,29,2006.0,100.0,Robust
CD013295,30,2006.0,100.0,Robust
CD013295,31,2006.0,100.0,Robust
CD013295,32,2007.0,100.0,Robust
CD013295,33,2007.0,100.0,Robust
CD013295,34,2007.0,100.0,Robust
CD013295,35,2008.0,100.0,Robust
CD013295,36,2009.0,100.0,Robust
CD013295,37,2016.0,100.0,Robust
CD013295,38,2017.0,100.0,Robust
CD013295,39,2017.0,100.0,Robust
CD013295,40,2017.0,100.0,Robust
CD013295,41,2017.0,100.0,Robust
CD013295,42,2017.0,100.0,Robust
CD013295,43,2017.0,100.0,Robust
CD013295,44,2018.0,100.0,Robust
CD013295,45,2018.0,100.0,Robust
CD013295,46,2018.0,100.0,Robust
CD013295,47,2018.0,100.0,Robust
CD013295,48,2018.0,100.0,Robust
CD013295,49,2018.0,100.0,Robust
CD013295,50,2019.0,100.0,Robust
